SgnYear,AreaID,CountyName,PrefLevCity,Province,CountyCode,Loan,Deposit,SavingsDeposit
2021.0,20406822,贵定县,黔南布依族苗族自治州,贵州省,522723,103.16,86.76,66.69
2021.0,20406823,瓮安县,黔南布依族苗族自治州,贵州省,522725,208.67,155.91,117.01
2021.0,20406824,独山县,黔南布依族苗族自治州,贵州省,522726,140.79,123.36,85.7
2021.0,20406978,平塘县,黔南布依族苗族自治州,贵州省,522727,143.14,77.29,52.46
2021.0,20406979,罗甸县,黔南布依族苗族自治州,贵州省,522728,119.07,76.74,51.93
2021.0,20406980,长顺县,黔南布依族苗族自治州,贵州省,522729,120.21,73.71,41.25
2021.0,20406981,龙里县,黔南布依族苗族自治州,贵州省,522730,205.88,170.77,86.94
2021.0,20406982,惠水县,黔南布依族苗族自治州,贵州省,522731,127.42,103.54,70.53
2021.0,20406983,三都水族自治县,黔南布依族苗族自治州,贵州省,522732,121.83,91.25,66.08
2021.0,20406570,万州区,重庆市,重庆市,500101,955.79,1527.74,
2021.0,20406959,黔江区,重庆市,重庆市,500114,408.47,299.44,
2021.0,20406976,开州区,重庆市,重庆市,500154,442.45,809.03,
2021.0,20406974,武隆区,重庆市,重庆市,500156,282.63,236.0,
2021.0,20406971,城口县,重庆市,重庆市,500229,109.45,126.5,
2021.0,20406972,丰都县,重庆市,重庆市,500230,252.87,407.5,
2021.0,20406977,云阳县,重庆市,重庆市,500235,317.21,567.76,
2021.0,20407051,奉节县,重庆市,重庆市,500236,344.34,359.85,
2021.0,20407052,巫山县,重庆市,重庆市,500237,244.36,232.58,
2021.0,20407053,巫溪县,重庆市,重庆市,500238,172.5,217.12,
2021.0,20407054,石柱土家族自治县,重庆市,重庆市,500240,263.22,284.88,
2021.0,20407055,秀山土家族苗族自治县,重庆市,重庆市,500241,335.1,271.09,
2021.0,20407056,酉阳土家族苗族自治县,重庆市,重庆市,500242,258.22,288.24,
2021.0,20407057,彭水苗族土家族自治县,重庆市,重庆市,500243,267.11,249.83,
2021.0,20407337,盐池县,吴忠市,宁夏回族自治区,640323,98.32,120.34,81.2
2021.0,20407338,同心县,吴忠市,宁夏回族自治区,640324,136.49,134.95,72.63
2021.0,20407515,原州区,固原市,宁夏回族自治区,640402,261.1,256.9,156.07
2021.0,20407516,西吉县,固原市,宁夏回族自治区,640422,98.16,108.73,71.04
2021.0,20407517,隆德县,固原市,宁夏回族自治区,640423,36.72,64.78,45.25
2021.0,20407518,泾源县,固原市,宁夏回族自治区,640424,31.96,38.67,27.24
2021.0,20407519,彭阳县,固原市,宁夏回族自治区,640425,57.42,77.31,48.04
2021.0,20407524,海原县,中卫市,宁夏回族自治区,640522,79.32,90.21,54.56
2021.0,20404715,行唐县,石家庄市,河北省,130125,84.8,265.8,227.6
2021.0,20404716,灵寿县,石家庄市,河北省,130126,124.1,221.3,186.2
2021.0,20404508,赞皇县,石家庄市,河北省,130129,71.4,162.9,136.0
2021.0,20404510,平山县,石家庄市,河北省,130131,142.1,331.8,282.2
2021.0,20404451,承德县,承德市,河北省,130821,177.92,251.94,213.11
2021.0,20404454,滦平县,承德市,河北省,130824,187.54,221.55,186.28
2021.0,20404455,隆化县,承德市,河北省,130825,165.35,223.54,198.34
2021.0,20404456,丰宁满族自治县,承德市,河北省,130826,278.12,248.8,199.64
2021.0,20404458,围场满族蒙古族自治县,承德市,河北省,130828,189.45,280.23,231.39
2021.0,20404453,平泉市,承德市,河北省,130881,242.61,327.99,294.0
2021.0,20404590,宣化区,张家口市,河北省,130705,328.2,436.2,346.1
2021.0,20404600,万全区,张家口市,河北省,130708,64.2,83.7,61.5
2021.0,20404604,崇礼区,张家口市,河北省,130709,172.5,96.6,58.0
2021.0,20404593,张北县,张家口市,河北省,130722,268.6,243.7,183.0
2021.0,20404594,康保县,张家口市,河北省,130723,51.5,107.9,71.0
2021.0,20404595,沽源县,张家口市,河北省,130724,78.2,113.9,89.3
2021.0,20404596,尚义县,张家口市,河北省,130725,65.5,102.0,72.5
2021.0,20404597,蔚县,张家口市,河北省,130726,166.9,290.9,245.7
2021.0,20404598,阳原县,张家口市,河北省,130727,107.6,149.8,128.8
2021.0,20404599,怀安县,张家口市,河北省,130728,139.1,146.5,127.4
2021.0,20404603,赤城县,张家口市,河北省,130732,97.9,177.2,145.0
2021.0,20404513,青龙满族自治县,秦皇岛市,河北省,130321,138.0,233.57,
2021.0,20404566,涞水县,保定市,河北省,130623,93.58,155.43,129.45
2021.0,20404567,阜平县,保定市,河北省,130624,204.94,433.9,347.85
2021.0,20404570,唐县,保定市,河北省,130627,151.93,321.43,283.5
2021.0,20404573,涞源县,保定市,河北省,130630,80.97,154.98,124.83
2021.0,20404574,望都县,保定市,河北省,130631,101.38,183.12,157.02
2021.0,20404576,易县,保定市,河北省,130633,145.23,326.59,277.15
2021.0,20404577,曲阳县,保定市,河北省,130634,82.33,325.68,285.4
2021.0,20404579,顺平县,保定市,河北省,130636,77.79,177.64,147.1
2021.0,20404270,海兴县,沧州市,河北省,130924,79.68,132.38,101.49
2021.0,20404271,盐山县,沧州市,河北省,130925,131.85,236.2,195.2
2021.0,20404273,南皮县,沧州市,河北省,130927,121.7,235.34,202.83
2021.0,20404297,武邑县,衡水市,河北省,131122,113.34,223.6,192.96
2021.0,20404298,武强县,衡水市,河北省,131123,204.16,332.84,280.55
2021.0,20404299,饶阳县,衡水市,河北省,131124,86.93,154.47,131.9
2021.0,20404303,阜城县,衡水市,河北省,131128,162.55,430.08,373.48
2021.0,20404543,临城县,邢台市,河北省,130522,90.16,154.98,132.6
2021.0,20404550,巨鹿县,邢台市,河北省,130529,124.93,235.02,194.61
2021.0,20404551,新河县,邢台市,河北省,130530,61.45,120.1,101.44
2021.0,20404552,广宗县,邢台市,河北省,130531,80.9,127.78,106.78
2021.0,20404553,平乡县,邢台市,河北省,130532,116.36,185.06,152.99
2021.0,20404554,威县,邢台市,河北省,130533,184.9,278.53,235.42
2021.0,20404526,大名县,邯郸市,河北省,130425,257.75,398.0,280.44
2021.0,20404535,魏县,邯郸市,河北省,130434,219.07,339.5,288.8
2021.0,20405339,利辛县,亳州市,安徽省,341623,427.49,,419.26
2021.0,20405344,石台县,池州市,安徽省,341722,46.56,,59.76
2021.0,20405321,砀山县,宿州市,安徽省,341321,333.88,,306.86
2021.0,20405322,萧县,宿州市,安徽省,341322,380.42,,377.0
2021.0,20405323,灵璧县,宿州市,安徽省,341323,303.49,,304.31
2021.0,20405324,泗县,宿州市,安徽省,341324,303.48,,242.08
2021.0,20405283,潜山市,安庆市,安徽省,340882,217.98,,269.86
2021.0,20405313,临泉县,阜阳市,安徽省,341221,465.84,,562.58
2021.0,20405315,阜南县,阜阳市,安徽省,341225,403.3,,420.3
2021.0,20405316,颍上县,阜阳市,安徽省,341226,424.49,,415.6
2021.0,20405284,太湖县,安庆市,安徽省,340825,194.68,,188.4
2021.0,20405285,宿松县,安庆市,安徽省,340826,215.74,,284.03
2021.0,20405286,望江县,安庆市,安徽省,340827,191.78,,278.72
2021.0,20405287,岳西县,安庆市,安徽省,340828,177.24,,173.58
2021.0,20407957,寿县,淮南市,安徽省,340422,380.89,,324.65
2021.0,20405330,霍邱县,六安市,安徽省,341522,386.32,,371.63
2021.0,20405331,舒城县,六安市,安徽省,341523,425.1,,416.5
2021.0,20405332,金寨县,六安市,安徽省,341524,354.2,,250.98
2021.0,20406779,永登县,兰州市,甘肃省,620121,201.44,,128.24
2021.0,20406876,皋兰县,兰州市,甘肃省,620122,224.98,,92.88
2021.0,20406877,榆中县,兰州市,甘肃省,620123,374.96,,209.29
2021.0,20407406,宕昌县,陇南市,甘肃省,621223,58.24,,72.44
2021.0,20407407,康县,陇南市,甘肃省,621224,34.12,,54.86
2021.0,20407408,西和县,陇南市,甘肃省,621225,67.02,,113.68
2021.0,20407409,礼县,陇南市,甘肃省,621226,83.95,,126.65
2021.0,20406942,灵台县,平凉市,甘肃省,620822,48.5,,70.88
2021.0,20406945,庄浪县,平凉市,甘肃省,620825,80.54,,96.98
2021.0,20406946,静宁县,平凉市,甘肃省,620826,104.12,,112.25
2021.0,20407200,漳县,定西市,甘肃省,621125,34.32,,50.1
2021.0,20407201,岷县,定西市,甘肃省,621126,133.22,,112.67
2021.0,20407204,武都区,陇南市,甘肃省,621202,275.13,,208.71
2021.0,20407304,成县,陇南市,甘肃省,621221,83.91,,110.89
2021.0,20406888,靖远县,白银市,甘肃省,620421,99.72,,113.11
2021.0,20406889,会宁县,白银市,甘肃省,620422,110.78,,112.38
2021.0,20406890,景泰县,白银市,甘肃省,620423,86.28,,81.66
2021.0,20406895,清水县,天水市,甘肃省,620521,57.3,,69.58
2021.0,20407411,两当县,陇南市,甘肃省,621228,15.96,,20.48
2021.0,20407414,临夏县,临夏回族自治州,甘肃省,622921,50.27,,66.49
2021.0,20407415,康乐县,临夏回族自治州,甘肃省,622922,37.5,,50.8
2021.0,20406897,甘谷县,天水市,甘肃省,620523,102.3,,156.85
2021.0,20406898,武山县,天水市,甘肃省,620524,88.51,,117.99
2021.0,20406899,张家川回族自治县,天水市,甘肃省,620525,49.37,,75.33
2021.0,20407491,广河县,临夏回族自治州,甘肃省,622924,41.77,,44.12
2021.0,20407492,和政县,临夏回族自治州,甘肃省,622925,38.94,,51.63
2021.0,20407493,东乡族自治县,临夏回族自治州,甘肃省,622926,46.25,,29.08
2021.0,20407494,积石山保安族东乡族撒拉族自治县,临夏回族自治州,甘肃省,622927,40.05,,39.09
2021.0,20407113,庆城县,庆阳市,甘肃省,621021,125.44,,112.25
2021.0,20406928,古浪县,武威市,甘肃省,620622,104.92,,97.89
2021.0,20406929,天祝藏族自治县,武威市,甘肃省,620623,104.01,,70.85
2021.0,20407497,临潭县,甘南藏族自治州,甘肃省,623021,33.99,,37.4
2021.0,20407498,卓尼县,甘南藏族自治州,甘肃省,623022,23.26,,26.2
2021.0,20407499,舟曲县,甘南藏族自治州,甘肃省,623023,47.07,,46.39
2021.0,20407500,迭部县,甘南藏族自治州,甘肃省,623024,20.87,,17.75
2021.0,20407115,华池县,庆阳市,甘肃省,621023,33.13,,50.48
2021.0,20407116,合水县,庆阳市,甘肃省,621024,40.27,,68.89
2021.0,20407117,正宁县,庆阳市,甘肃省,621025,45.54,,85.54
2021.0,20407118,宁县,庆阳市,甘肃省,621026,72.85,,149.56
2021.0,20406940,崆峒区,平凉市,甘肃省,620802,331.38,,262.98
2021.0,20407502,碌曲县,甘南藏族自治州,甘肃省,623026,12.35,,7.2
2021.0,20407503,夏河县,甘南藏族自治州,甘肃省,623027,20.2,,21.6
2021.0,20407122,安定区,定西市,甘肃省,621102,251.13,,203.47
2021.0,20407123,通渭县,定西市,甘肃省,621121,91.37,,81.18
2021.0,20407197,陇西县,定西市,甘肃省,621122,198.17,,156.63
2021.0,20407198,渭源县,定西市,甘肃省,621123,57.75,,72.64
2021.0,20406430,隆安县,南宁市,广西壮族自治区,450123,118.68,,119.6
2021.0,20406655,马山县,南宁市,广西壮族自治区,450124,91.06,,92.38
2021.0,20406656,上林县,南宁市,广西壮族自治区,450125,110.05,,114.39
2021.0,20406621,金秀瑶族自治县,来宾市,广西壮族自治区,451324,38.77,,39.19
2021.0,20406585,田阳区,百色市,广西壮族自治区,451003,132.25,,98.09
2021.0,20406586,田东县,百色市,广西壮族自治区,451022,155.51,,126.8
2021.0,20406588,德保县,百色市,广西壮族自治区,451024,84.08,,65.33
2021.0,20406590,那坡县,百色市,广西壮族自治区,451026,36.89,,46.52
2021.0,20406668,融安县,柳州市,广西壮族自治区,450224,89.66,,91.27
2021.0,20406627,宁明县,崇左市,广西壮族自治区,451422,76.56,,108.33
2021.0,20406628,龙州县,崇左市,广西壮族自治区,451423,120.06,,88.96
2021.0,20406629,大新县,崇左市,广西壮族自治区,451424,96.57,,104.0
2021.0,20406630,天等县,崇左市,广西壮族自治区,451425,84.92,,86.19
2021.0,20406591,凌云县,百色市,广西壮族自治区,451027,45.78,,46.93
2021.0,20406592,乐业县,百色市,广西壮族自治区,451028,42.05,,34.55
2021.0,20406593,田林县,百色市,广西壮族自治区,451029,74.0,,63.72
2021.0,20406594,西林县,百色市,广西壮族自治区,451030,41.04,,34.83
2021.0,20406595,隆林各族自治县,百色市,广西壮族自治区,451031,87.26,,78.51
2021.0,20406669,融水苗族自治县,柳州市,广西壮族自治区,450225,150.48,,127.18
2021.0,20406670,三江侗族自治县,柳州市,广西壮族自治区,450226,108.15,,84.46
2021.0,20406607,凤山县,河池市,广西壮族自治区,451223,33.39,,41.09
2021.0,20406608,东兰县,河池市,广西壮族自治区,451224,67.69,,59.81
2021.0,20406609,罗城仫佬族自治县,河池市,广西壮族自治区,451225,68.2,,89.68
2021.0,20406610,环江毛南族自治县,河池市,广西壮族自治区,451226,89.71,,90.62
2021.0,20406611,巴马瑶族自治县,河池市,广西壮族自治区,451227,80.06,,62.81
2021.0,20406589,靖西市,百色市,广西壮族自治区,451081,169.17,,127.18
2021.0,20406599,昭平县,贺州市,广西壮族自治区,451121,93.66,,89.51
2021.0,20406436,龙胜各族自治县,桂林市,广西壮族自治区,450328,69.08,,61.51
2021.0,20406612,都安瑶族自治县,河池市,广西壮族自治区,451228,98.68,,111.43
2021.0,20406613,大化瑶族自治县,河池市,广西壮族自治区,451229,78.4,,77.59
2021.0,20406618,忻城县,来宾市,广西壮族自治区,451321,61.44,,73.66
2021.0,20406601,富川瑶族自治县,贺州市,广西壮族自治区,451123,92.11,,94.93
2021.0,20406437,资源县,桂林市,广西壮族自治区,450329,64.43,,69.74
2021.0,20405930,淮阳区,周口市,河南省,411603,161.87,,397.61
2021.0,20404883,甘南县,齐齐哈尔市,黑龙江省,230225,79.09,,139.89
2021.0,20404983,富裕县,齐齐哈尔市,黑龙江省,230227,39.47,,103.72
2021.0,20404985,克东县,齐齐哈尔市,黑龙江省,230230,38.97,,80.32
2021.0,20404986,拜泉县,齐齐哈尔市,黑龙江省,230231,44.76,,127.23
2021.0,20404812,延寿县,哈尔滨市,黑龙江省,230129,77.85,,89.66
2021.0,20404906,桦南县,佳木斯市,黑龙江省,230822,55.21,,146.88
2021.0,20404907,桦川县,佳木斯市,黑龙江省,230826,172.62,,72.19
2021.0,20404908,汤原县,佳木斯市,黑龙江省,230828,70.09,,93.18
2021.0,20404910,同江市,佳木斯市,黑龙江省,230881,102.14,,68.84
2021.0,20404941,望奎县,绥化市,黑龙江省,231221,90.16,,141.72
2021.0,20404942,兰西县,绥化市,黑龙江省,231222,57.74,,124.33
2021.0,20404880,龙江县,齐齐哈尔市,黑龙江省,230221,60.57,,149.86
2021.0,20404882,泰来县,齐齐哈尔市,黑龙江省,230224,43.27,,95.09
2021.0,20404909,抚远市,佳木斯市,黑龙江省,230883,41.97,,50.12
2021.0,20405113,绥滨县,鹤岗市,黑龙江省,230422,46.3,,76.5
2021.0,20405123,饶河县,双鸭山市,黑龙江省,230524,35.44,,64.5
2021.0,20404943,青冈县,绥化市,黑龙江省,231223,56.92,,130.2
2021.0,20404945,明水县,绥化市,黑龙江省,231225,39.29,,97.06
2021.0,20405002,林甸县,大庆市,黑龙江省,230623,102.87,,94.12
2021.0,20404949,海伦市,绥化市,黑龙江省,231283,172.97,,239.78
2021.0,20405770,阳新县,黄石市,湖北省,420222,267.41,,302.28
2021.0,20405776,郧阳区,十堰市,湖北省,420304,176.82,,186.47
2021.0,20405777,郧西县,十堰市,湖北省,420322,136.13,,218.5
2021.0,20405778,竹山县,十堰市,湖北省,420323,129.15,,164.91
2021.0,20405779,竹溪县,十堰市,湖北省,420324,97.43,,144.34
2021.0,20405780,房县,十堰市,湖北省,420325,152.35,,188.98
2021.0,20405781,丹江口市,十堰市,湖北省,420381,262.37,,287.41
2021.0,20406046,团风县,黄冈市,湖北省,421121,163.32,,139.93
2021.0,20406047,红安县,黄冈市,湖北省,421122,208.84,,236.45
2021.0,20406048,罗田县,黄冈市,湖北省,421123,161.91,,259.92
2021.0,20406049,英山县,黄冈市,湖北省,421124,133.37,,217.35
2021.0,20406034,保康县,襄阳市,湖北省,420626,113.62,,122.07
2021.0,20406069,恩施市,恩施土家族苗族自治州,湖北省,422801,632.36,,364.6
2021.0,20406070,利川市,恩施土家族苗族自治州,湖北省,422802,256.46,,259.45
2021.0,20406071,建始县,恩施土家族苗族自治州,湖北省,422822,108.61,,138.63
2021.0,20406072,巴东县,恩施土家族苗族自治州,湖北省,422823,107.43,,147.02
2021.0,20406021,秭归县,宜昌市,湖北省,420527,173.66,,163.16
2021.0,20406022,长阳土家族自治县,宜昌市,湖北省,420528,234.93,,174.69
2021.0,20406023,五峰土家族自治县,宜昌市,湖北省,420529,101.77,,89.22
2021.0,20406051,蕲春县,黄冈市,湖北省,421126,300.77,,480.66
2021.0,20406053,麻城市,黄冈市,湖北省,421181,346.86,,466.87
2021.0,20406282,孝昌县,孝感市,湖北省,420921,131.73,,201.53
2021.0,20406283,大悟县,孝感市,湖北省,420922,150.5,,239.72
2021.0,20406073,宣恩县,恩施土家族苗族自治州,湖北省,422825,88.4,,85.62
2021.0,20406074,咸丰县,恩施土家族苗族自治州,湖北省,422826,99.73,,122.31
2021.0,20406075,来凤县,恩施土家族苗族自治州,湖北省,422827,102.53,,111.11
2021.0,20406076,鹤峰县,恩施土家族苗族自治州,湖北省,422828,49.76,,78.32
2021.0,20406081,神农架林区,,湖北省,429021,38.71,,39.93
2021.0,20406102,茶陵县,株洲市,湖南省,430224,190.25,,256.17
2021.0,20406185,宜章县,郴州市,湖南省,431022,187.22,,207.36
2021.0,20406235,洞口县,邵阳市,湖南省,430525,154.03,,291.95
2021.0,20406236,绥宁县,邵阳市,湖南省,430527,63.92,,119.46
2021.0,20406237,新宁县,邵阳市,湖南省,430528,123.41,,189.36
2021.0,20406238,城步苗族自治县,邵阳市,湖南省,430529,59.7,,76.29
2021.0,20406239,武冈市,邵阳市,湖南省,430581,157.15,,258.04
2021.0,20406336,辰溪县,怀化市,湖南省,431223,97.73,,135.62
2021.0,20406337,溆浦县,怀化市,湖南省,431224,176.1,,283.21
2021.0,20406338,会同县,怀化市,湖南省,431225,63.09,,121.08
2021.0,20406339,麻阳苗族自治县,怀化市,湖南省,431226,94.88,,105.74
2021.0,20406340,新晃侗族自治县,怀化市,湖南省,431227,42.58,,65.82
2021.0,20406349,新化县,娄底市,湖南省,431322,321.04,,443.17
2021.0,20406351,涟源市,娄底市,湖南省,431382,216.39,,281.37
2021.0,20406354,泸溪县,湘西土家族苗族自治州,湖南省,433122,70.95,,98.36
2021.0,20406103,炎陵县,株洲市,湖南省,430225,84.81,,90.24
2021.0,20406189,汝城县,郴州市,湖南省,431026,138.73,,126.44
2021.0,20406190,桂东县,郴州市,湖南省,431027,50.6,,79.08
2021.0,20406191,安仁县,郴州市,湖南省,431028,107.54,,151.58
2021.0,20406248,平江县,岳阳市,湖南省,430626,314.73,,279.97
2021.0,20406341,芷江侗族自治县,怀化市,湖南省,431228,92.34,,125.37
2021.0,20406342,靖州苗族侗族自治县,怀化市,湖南省,431229,70.02,,98.33
2021.0,20406343,通道侗族自治县,怀化市,湖南省,431230,59.27,,63.08
2021.0,20406232,新邵县,邵阳市,湖南省,430522,168.5,,213.86
2021.0,20406233,邵阳县,邵阳市,湖南省,430523,121.89,,235.23
2021.0,20406234,隆回县,邵阳市,湖南省,430524,236.39,,383.91
2021.0,20406204,新田县,永州市,湖南省,431128,103.19,,103.81
2021.0,20406205,江华瑶族自治县,永州市,湖南省,431129,143.01,,150.43
2021.0,20406334,中方县,怀化市,湖南省,431221,89.89,,56.66
2021.0,20406335,沅陵县,怀化市,湖南省,431222,120.08,,189.94
2021.0,20406260,石门县,常德市,湖南省,430726,231.17,,252.04
2021.0,20406266,慈利县,张家界市,湖南省,430821,251.24,,245.13
2021.0,20406355,凤凰县,湘西土家族苗族自治州,湖南省,433123,178.69,,118.17
2021.0,20406356,花垣县,湘西土家族苗族自治州,湖南省,433124,115.7,,96.44
2021.0,20406357,保靖县,湘西土家族苗族自治州,湖南省,433125,65.24,,77.62
2021.0,20406358,古丈县,湘西土家族苗族自治州,湖南省,433126,52.48,,44.82
2021.0,20406359,永顺县,湘西土家族苗族自治州,湖南省,433127,140.3,,145.49
2021.0,20406267,桑植县,张家界市,湖南省,430822,142.92,,118.9
2021.0,20406178,安化县,益阳市,湖南省,430923,234.91,,326.16
2021.0,20406360,龙山县,湘西土家族苗族自治州,湖南省,433130,198.18,,171.91
2021.0,20406642,五指山市,,海南省,469001,58.83,85.24,59.97
2021.0,20406651,临高县,,海南省,469024,74.9,151.05,115.84
2021.0,20406564,琼中黎族苗族自治县,,海南省,469030,82.73,111.91,93.63
2021.0,20406563,保亭黎族苗族自治县,,海南省,469029,39.74,113.32,87.43
2021.0,20406652,白沙黎族自治县,,海南省,469025,39.72,83.06,59.28
2021.0,20405787,兰考县,开封市,河南省,410225,290.35,348.25,262.47
2021.0,20405798,栾川县,洛阳市,河南省,410324,138.34,232.51,159.92
2021.0,20405799,嵩县,洛阳市,河南省,410325,95.11,206.71,178.89
2021.0,20405800,汝阳县,洛阳市,河南省,410326,107.95,168.24,145.39
2021.0,20405801,宜阳县,洛阳市,河南省,410327,202.17,241.3,196.52
2021.0,20405802,洛宁县,洛阳市,河南省,410328,96.48,179.19,135.99
2021.0,20405813,鲁山县,平顶山市,河南省,410423,126.48,341.2,294.1
2021.0,20405825,滑县,安阳市,河南省,410526,286.71,535.47,421.1
2021.0,20405970,封丘县,新乡市,河南省,410727,91.5,283.56,239.14
2021.0,20405991,范县,濮阳市,河南省,410926,107.61,231.78,191.75
2021.0,20405992,台前县,濮阳市,河南省,410927,87.08,172.35,146.95
2021.0,20406113,卢氏县,三门峡市,河南省,411224,108.39,182.22,141.79
2021.0,20406120,南召县,南阳市,河南省,411321,127.22,220.51,192.04
2021.0,20406123,镇平县,南阳市,河南省,411324,178.25,401.61,352.29
2021.0,20406124,内乡县,南阳市,河南省,411325,252.63,344.59,255.45
2021.0,20406125,淅川县,南阳市,河南省,411326,177.39,322.26,255.61
2021.0,20406126,社旗县,南阳市,河南省,411327,121.99,229.83,185.31
2021.0,20406129,桐柏县,南阳市,河南省,411330,83.14,216.01,185.42
2021.0,20406011,民权县,商丘市,河南省,411421,168.39,312.67,253.73
2021.0,20406012,睢县,商丘市,河南省,411422,131.41,284.58,255.85
2021.0,20406013,宁陵县,商丘市,河南省,411423,154.38,212.19,178.95
2021.0,20405906,柘城县,商丘市,河南省,411424,150.61,326.59,293.78
2021.0,20405907,虞城县,商丘市,河南省,411425,171.76,386.96,338.88
2021.0,20405915,光山县,信阳市,河南省,411522,159.07,405.43,338.36
2021.0,20405916,新县,信阳市,河南省,411523,87.75,196.83,168.68
2021.0,20405917,商城县,信阳市,河南省,411524,108.96,332.9,287.5
2021.0,20405918,固始县,信阳市,河南省,411525,264.8,665.85,577.11
2021.0,20405919,潢川县,信阳市,河南省,411526,249.4,346.43,316.08
2021.0,20405920,淮滨县,信阳市,河南省,411527,113.67,268.31,233.9
2021.0,20405927,商水县,周口市,河南省,411623,125.04,382.98,379.57
2021.0,20405928,沈丘县,周口市,河南省,411624,210.16,426.87,382.77
2021.0,20405929,郸城县,周口市,河南省,411625,136.32,422.86,427.25
2021.0,20405931,太康县,周口市,河南省,411627,168.54,423.16,438.01
2021.0,20405938,上蔡县,驻马店市,河南省,411722,155.83,473.83,439.67
2021.0,20405939,平舆县,驻马店市,河南省,411723,199.61,377.15,341.16
2021.0,20405941,确山县,驻马店市,河南省,411725,135.83,291.55,258.93
2021.0,20405945,新蔡县,驻马店市,河南省,411729,181.07,372.07,331.7
2021.0,20404782,镇赉县,白城市,吉林省,220821,117.43,,114.34
2021.0,20404783,通榆县,白城市,吉林省,220822,104.89,,126.34
2021.0,20404785,大安市,白城市,吉林省,220882,139.72,,168.08
2021.0,20404769,靖宇县,白山市,吉林省,220622,63.26,,55.17
2021.0,20404791,龙井市,延边朝鲜族自治州,吉林省,222405,32.88,,111.26
2021.0,20404792,和龙市,延边朝鲜族自治州,吉林省,222406,75.33,,87.53
2021.0,20404793,汪清县,延边朝鲜族自治州,吉林省,222424,86.27,,131.66
2021.0,20404794,安图县,延边朝鲜族自治州,吉林省,222426,81.65,,93.49
2021.0,20405523,南康区,赣州市,江西省,360703,666.65,,462.39
2021.0,20405740,赣县区,赣州市,江西省,360704,313.37,,258.98
2021.0,20405528,吉安县,吉安市,江西省,360821,258.38,,240.57
2021.0,20405619,修水县,九江市,江西省,360424,292.24,,218.54
2021.0,20405516,宁都县,赣州市,江西省,360730,250.26,,324.98
2021.0,20405517,于都县,赣州市,江西省,360731,380.84,,362.77
2021.0,20405518,兴国县,赣州市,江西省,360732,247.99,,274.61
2021.0,20405538,井冈山市,吉安市,江西省,360881,125.53,,93.44
2021.0,20405567,广信区,上饶市,江西省,361104,455.21,,285.27
2021.0,20405571,横峰县,上饶市,江西省,361125,129.86,,93.62
2021.0,20405610,莲花县,萍乡市,江西省,360321,113.44,,114.54
2021.0,20405743,上犹县,赣州市,江西省,360724,173.67,,114.11
2021.0,20405745,安远县,赣州市,江西省,360726,190.47,,117.58
2021.0,20405534,遂川县,吉安市,江西省,360827,222.83,,196.33
2021.0,20405535,万安县,吉安市,江西省,360828,149.56,,143.15
2021.0,20405537,永新县,吉安市,江西省,360830,143.19,,212.79
2021.0,20405558,乐安县,抚州市,江西省,361025,174.76,,167.98
2021.0,20405563,广昌县,抚州市,江西省,361030,109.03,,105.1
2021.0,20405519,会昌县,赣州市,江西省,360733,191.78,,174.57
2021.0,20405520,寻乌县,赣州市,江西省,360734,172.17,,95.18
2021.0,20405521,石城县,赣州市,江西省,360735,158.37,,126.06
2021.0,20405522,瑞金市,赣州市,江西省,360781,347.26,,262.17
2021.0,20405573,余干县,上饶市,江西省,361127,263.48,,323.26
2021.0,20405574,鄱阳县,上饶市,江西省,361128,362.47,,440.14
2021.0,20404371,武川县,呼和浩特市,内蒙古自治区,150125,64.09,,57.14
2021.0,20404185,阿尔山市,兴安盟,内蒙古自治区,152202,37.48,,22.63
2021.0,20404186,科尔沁右翼前旗,兴安盟,内蒙古自治区,152221,91.26,,64.36
2021.0,20404187,科尔沁右翼中旗,兴安盟,内蒙古自治区,152222,53.59,,47.7
2021.0,20404188,扎赉特旗,兴安盟,内蒙古自治区,152223,100.09,,106.17
2021.0,20404398,翁牛特旗,赤峰市,内蒙古自治区,150426,119.55,,135.71
2021.0,20404399,喀喇沁旗,赤峰市,内蒙古自治区,150428,102.57,,129.73
2021.0,20404400,宁城县,赤峰市,内蒙古自治区,150429,164.61,,237.36
2021.0,20404422,敖汉旗,赤峰市,内蒙古自治区,150430,114.41,,184.26
2021.0,20404404,科尔沁左翼中旗,通辽市,内蒙古自治区,150521,59.12,,76.2
2021.0,20404426,莫力达瓦达斡尔族自治旗,呼伦贝尔市,内蒙古自治区,150722,67.14,,74.87
2021.0,20404427,鄂伦春自治旗,呼伦贝尔市,内蒙古自治区,150723,76.98,,117.21
2021.0,20404449,卓资县,乌兰察布市,内蒙古自治区,150921,32.59,,57.12
2021.0,20404450,化德县,乌兰察布市,内蒙古自治区,150922,37.1,,52.66
2021.0,20404175,商都县,乌兰察布市,内蒙古自治区,150923,36.49,,92.26
2021.0,20404176,兴和县,乌兰察布市,内蒙古自治区,150924,55.5,,96.84
2021.0,20404195,苏尼特右旗,锡林郭勒盟,内蒙古自治区,152524,30.16,,37.51
2021.0,20404198,太仆寺旗,锡林郭勒盟,内蒙古自治区,152527,64.83,,65.73
2021.0,20404393,阿鲁科尔沁旗,赤峰市,内蒙古自治区,150421,94.09,,94.31
2021.0,20404394,巴林左旗,赤峰市,内蒙古自治区,150422,121.65,,113.29
2021.0,20404395,巴林右旗,赤峰市,内蒙古自治区,150423,94.42,,65.25
